Pilpres 2024,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
14903,reply,Ketua Dewan Pembina Prabowo Mania 08 (Jokowi Mania/ Joman ) Aris Marsudiyanto menegaskan bahwa Ketua Umum Partai Gerindra Prabowo Subianto adalah calon presiden (capres) bukan calon wakil presiden (cawapres). #PrabowoPetugasRakyatÃ‚Â  Prabowo Subianto,2023-04-27 16:57:08,Twitter,Positive,@MessyHairByF (Messy L),56,0,0
14904,mention,"Soal Isu Cawapres, Joman: Prabowo Bukan Petugas Partai tapi Petugas Rakyat #PrabowoPetugasRakyatÃ‚Â  Prabowo Subianto https://t.co/wg566ZfIST",2023-04-27 16:57:07,Twitter,Positive,@MessyHairByF (Messy L),56,0,0
14905,rt,"RT @RagilSemar: Nasehat KH. Hasan Abdullah Sahal (Pimp. Pondok Pesantren Gontor), ketika ditanya, bgm seharusnya sikap kita pd pemilu 2024Ã¢Â€Â¦",2023-04-27 16:57:06,Twitter,Positive,@ahmadalfathani (Alfi),292,162,0
14906,rt,"RT @txtdarinonktpYK: Ndang ditutup lur, wis cedak pilpres soale. Terakhir ono wong mlebu saluran air malah dadi presiden elek-elekan.",2023-04-27 16:57:06,Twitter,Positive,@itsaleey (Aley),4632,549,0
14907,mention,"Survei ah , pemilu tahun 2024 besok, milih capres yang mana nih?",2023-04-27 16:57:03,Twitter,Positive,@bkandewipersik (DePe),11001,0,0
14908,rt,"RT @RajaJuliAntoni: Ganjar Capres 2024, Begini Peta Kekuatan 4 Parpol Pendukungnya",2023-04-27 16:57:02,Twitter,Positive,@marvellmaliki2 (Marvellmaliki2),691,11,0
14909,mention,Tahapan Pemilu 2024 akan berlangsung sesuai jadwal konstitusi. Mari kita sukseskan dengan mengenal lebih dekat peserta Pemilu 2024 serta memahami kompleksitas tahapan penyelenggaraannya.,2023-04-27 16:57:01,Twitter,Neutral,@Indah05209372 (Indah),36,0,0
14910,mention,"SESUAI HASIL RAPIMNAS, GIRI: PRABOWO MAJU SEBAGAI CAPRES DI PILPRES 2024",2023-04-27 16:56:59,Twitter,Positive,@dpdgerindralpg (DPD Partai Gerindra Provinsi Lampung),26,0,0
14911,rt,RT @buckmano555: Keputusan PPP untuk mengusung Gubernur Jawa TengahÃ‚Â Ganjar PranowoÃ‚Â sebagai calon presiden pada pemilihan presiden 2024 akanÃ¢Â€Â¦,2023-04-27 16:55:38,Twitter,Neutral,@Ojo_Dum3h (#KancaneGanjar),3231,4,0
14912,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:55:38,Twitter,Positive,@om_harboy (Harboy),129,1528,0
14913,rt,RT @RenaHoston178: Puji Tuhan Sampai saat ini sudah 4 Partai yg siap mendukung  @ganjarpranowo untk Menjadi CaPres di 2024 mendatang ,2023-04-27 16:55:34,Twitter,Positive,@Ojo_Dum3h (#KancaneGanjar),3231,4,0
14914,reply,mendukung Ganjar Pranowo sebagai capres.,2023-04-27 16:55:33,Twitter,Positive,@tondang_t7239 (elisabeth tondang),2,0,0
14915,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:55:33,Twitter,Positive,@AgusSyakoer (Sakura Gus),147,1527,0
14916,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:55:31,Twitter,Positive,@Silfer09732308 (Sil-fer),249,1526,0
14917,mention,Noel mengaku akan membuka opsi lain dengan mendukung capres dari Koalisi,2023-04-27 16:55:31,Twitter,Positive,@tondang_t7239 (elisabeth tondang),2,0,0
14918,reply,@___ZADU___ @yunartowijaya Jadi sudah dikonsep ya kalau jagoan Anda kalah berarti pemilu tidak jurdil. Skenario basi. Fair play dong. Dalam kontestasi akan selalu ada yang menang dan kalah. Yang menang jgn selalu diframing dgn ketidakjujuran. Itu tidak sp,2023-04-27 16:55:30,Twitter,Positive,@HafsaHasana (Hasana Hafsa),0,0,0
14919,reply,"@Subur0204 Pemilu masih lama,pantarli sudah di Lantik, terukur sekali",2023-04-27 16:55:30,Twitter,Positive,@SiregarMaralel4 (Maralelo Siregar),32,0,0
14920,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:55:30,Twitter,Positive,@henryferzal69 (Henry Ferzal),1,1526,0
14921,mention,"Gp dapat lampu merah, Olly Dondokambey dukung sampe jadi Capres 2024  ",2023-04-27 16:55:29,Twitter,Positive,@ttiaarwiyayoa (ini aku bukan kamu Ã°ÂŸÂ˜Â—),19,0,0
14922,reply,"@papa_loren Sebaiknya jangan diadakan pemilu menghambur"" kan uang negara, langsung saja dilantik pengganti kepala negara itu, Pemilu hanyalah basa-basi politik saja.",2023-04-27 16:55:26,Twitter,Positive,@Bung_Kiang (Bung Kiang),2819,0,0
14923,reply,"@Dennysiregar7 Enggak masalah mereka2 yg radikal dukung Anis asal masih dibolehkan aturan2 pilppres di KPU itu hak mereka.Pendukung Ganjar juga siap untuk memenangkan Pilpres 2024, itu  baru demokrasi yg benar.Asyik jadinya.Betul2 pesta Demokrasi.",2023-04-27 16:55:26,Twitter,Positive,@RidwanMarpaung5 (Ridwan Marpaung),3,0,0
14924,rt,"RT @ShamsiAli2: Usai Prabowo Subianto, Kini Ridwan Kamil Ã¢Â€ÂœTolakÃ¢Â€Â Ajakan Cawapres Dampingi Ganjar Pranowo, Ada Apa?",2023-04-27 16:55:24,Twitter,Positive,@potanggrek (Pot Anggrek),49,25,0
14925,rt,"RT @abu_waras: Jadi gini, Anies itu katanya elektabilitas hasil surveynya paling rendah dan bisa gagal sebagai capres, TAPI KENAPA DISERANGÃ¢Â€Â¦",2023-04-27 16:55:24,Twitter,Positive,@MartonoWisnu (Wisnu Martono),3,1201,0
14926,rt,"RT @OposisiCerdas: PPP Usung Ganjar Pranowo, Pengamat: Strategi Dorong Sandiaga Uno Jadi Cawapres https://t.co/FNnlWPM1zn",2023-04-27 16:55:23,Twitter,Positive,@veramustikaz (Vera Mustika),1673,11,0
14927,rt,RT @hc_poirot: sandi batal diumumkan oleh ppp sebagai cawapres ganjar karena hal tersebut ilegal menurut surat kemenkumham https://t.co/72XÃ¢Â€Â¦,2023-04-27 16:55:23,Twitter,Neutral,@EmgalibOposisi (Oposisi),1735,7,0
14928,rt,RT @blank0429: Wahyu Setiawan mengajukan diri sbg Justice Colaborator soal dugaan kecurangan pada Pemilihan Legislatif &amp; Pemilihan PresidenÃ¢Â€Â¦,2023-04-27 16:55:21,Twitter,Neutral,@umar_tampan (Deni),54,338,0
14929,rt,RT @S4N_W1B1: NaaahÃ¢Â€Â¦..Papua Hanya Mau Pilih Capres yg Direkomendasi oleh  Pak @jokowi ,2023-04-27 16:55:20,Twitter,Positive,@Muhamma65813615 (Muhammad Yunus),20,61,0
14930,rt,RT @elsaday__: PAN menyambut positif keputusan PPP untuk mengusung Ganjar Pranowo sebagai capres bakal yang diusung pada Pilpres 2024 . KenÃ¢Â€Â¦,2023-04-27 16:55:18,Twitter,Positive,@Ojo_Dum3h (#KancaneGanjar),3231,7,0
14931,reply,"""Kami kader Partai Gerindra NTB merasa direndahkan, dengan framing berita yang menempatkan Pak Prabowo hanya dianggap layak sebagai cawapres, bahkan dengan memelintir pernyataan Pak Jokowi,"" tandasnya.",2023-04-27 16:55:17,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14932,reply,"Dikunjungi Prabowo, Wiranto: Beliau Mumpuni soal Prinsip Capres RI",2023-04-27 16:55:17,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14933,reply,"""Saya menilai tawaran kepada Pak Prabowo Subianto sebagai cawapres Ganjar Pranowo adalah upaya jahat untuk mendegredasi Pak Prabowo dan Partai Gerindra,"" ",2023-04-27 16:55:14,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14934,reply,"Sebelumnya, muncul pula wacana yang hendak menduetkan Prabowo sebagai calon wakil presiden (cawapres) yang mendampingi Ganjar Pranowo. Wacana tersebut ditentang keras DPD Partai Gerindra NTB.",2023-04-27 16:55:13,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14935,reply,"""Bagaimanapun Pak Prabowo tetap capres dan kami meminta dua koalisi, PAN dan PKB, suara kami sudah cukup untuk maju menjadi capres dan cawapres,"" jelas De Gadjah.",2023-04-27 16:55:10,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14936,reply,"Meski begitu, menurutnya Gerindra tetap akan mengusung Prabowo sebagai capres bersama koalisi Kebangkitan Indonesia Raya (KIR).",2023-04-27 16:55:10,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14937,reply,De Gadjah menyebut dinamika politik menuju pemilihan presiden (Pilpres) 2024 masih panjang.,2023-04-27 16:55:09,Twitter,Neutral,@artiasdeby3 (deby),46,0,0
14938,rt,RT @IPOLEKSOSBUDMIL: Selamat @ganjarpranowo ,2023-04-27 16:55:08,Twitter,Positive,@0xAlhamWin (JÃ°ÂŸÂ‘Â€Ã°ÂŸÂÂ€Ã°ÂŸÂÂ€Free TagÃ°ÂŸÂ”Â–),23,62,0
14939,reply,Ketua Dewan Pengurus Daerah (DPD) Gerindra Bali Made Muliawan Arya menghormati keputusan PDIP mengusung Ganjar Pranowo sebagai calon presiden (Capres) 2024.,2023-04-27 16:55:06,Twitter,Positive,@artiasdeby3 (deby),46,0,0
14940,rt,"RT @Bams27735590: *INI DATA KPU HASIL PEMILU 2024* *Luar biasa, negeri ini memang sakti, pemungutan suara belum dilakukan, hasilnya sudah dÃ¢Â€Â¦",2023-04-27 16:55:06,Twitter,Positive,@umar_tampan (Deni),54,1034,0
14941,rt,RT @IMCMushroom: Mengatasnamakan Buruh. ,2023-04-27 16:55:05,Twitter,Positive,@sadewo77465388 (Dewa Syah Putra),55,650,0
14942,rt,RT @elsaday__: Bertambah dukungan untuk Ganjar Pranowo maju sebagai capres 2024. Total ada 4 partai politik yg mengusung Ganjar. Selain PDIÃ¢Â€Â¦,2023-04-27 16:55:04,Twitter,Positive,@Ojo_Dum3h (#KancaneGanjar),3231,5,0
14943,mention,Gerindra Bali Sentil Kemungkinan Duet Prabowo-Ganjar di Pilpres 2024,2023-04-27 16:55:04,Twitter,Neutral,@artiasdeby3 (deby),46,0,0
14944,rt,"RT Apapun ocehan @andre_rosiade,tetap sj @prabowo sendiri yg menentukan..one man show...Kita tunggu sj statemen Prabowo sendiri apakah bersedia jd cawapres Ganjar atau akan tetap maju mjd Capres berpasangan dg kader @DPP_PKB atau @nahdlatululama, @mohmahf",2023-04-27 16:55:01,Twitter,Positive,@YRuhiyat3 (Y Ruhiyat),965,0,0
14945,mention,tekad pdip cetak hattrick di pilpres 2024 sangat tinggi menurut  Olly Dondokambey ,2023-04-27 16:55:00,Twitter,Neutral,@MartinLemooss (Martin Lamb),5,0,0
14946,mention,Nasib KIB ditentukan hari ini usai salah satu anggotanya yakni PPP telah mendeklarasikan dukung Ganjar di Pilpres 2024.,2023-04-27 16:55:00,Twitter,Positive,@caritaucom (Caritau.com),390,0,0
14947,reply,"@Bimalaya63 @PartBurungGalak @Tita83079013 @kita NKRI pecah bermula krn bola,sy sendiri mls liat akun NKRI skrng ini,hobby blokir memblokir juga unfoll hny krn beda pendapat, pilpres msh lm, telunjuk pak Jokowi blm kita tau arahnya,tp kita sesama NKRI sdg",2023-04-27 16:54:09,Twitter,Positive,@putri_Aalona (Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© Queen Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©),29768,0,0
14948,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:54:06,Twitter,Positive,@afarshodiq (Nurkholis Afar),23,1522,0
14949,rt,"RT @keuangannews_id: Refly Harun Beber Dua Ancaman Gagalkan Anies Baswedan Capres 2024, SinggungÃ‚Â Istana https://t.co/sZGCyzDRS9",2023-04-27 16:53:05,Twitter,Positive,@AdhiRyansah (AdhiRyansah),118,169,0
14950,rt,RT @Thalomoan1: Suara hati kalangan NU inginkan pasangan ideal Ganjar - Erick Thohir maju di pilpres 2024.,2023-04-27 16:53:03,Twitter,Positive,@dianmar93 (Dianmar93Ã°ÂŸÂŒÂ),3174,2,0
14951,rt,"RT @txtdarinonktpYK: Ndang ditutup lur, wis cedak pilpres soale. Terakhir ono wong mlebu saluran air malah dadi presiden elek-elekan.",2023-04-27 16:53:01,Twitter,Positive,@retropus0110 (Satu Oktober Ã°ÂŸÂŽÂ—Ã¯Â¸Â),19,546,0
14952,mention,Sejumlah bakal calon anggota legislatif atau caleg pada Pemilu 2024 ramai-ramai mendatangi Pengadilan Negeri Jakarta Barat. Ada apa? https://t.co/SCZwUzPXhY,2023-04-27 16:53:00,Twitter,Neutral,@detikcom (detikcom),20261453,0,0
14953,mention,PAN merapat dukung Ganjar Sebagai Capres di Pilpres 2024. Terlihat dari Ketua Dewan Pakar PAN Drajad Wibowo yang menyatakan bahwa banyak pengurus PAN di daerah menggaungkan nama Ganjar Pranowo untuk diusung sebagai capres dari PAN di Pilpres 2024. #PAN #G,2023-04-27 16:52:59,Twitter,Positive,@gs9805713 (Guntur Saputra),0,0,0
14954,reply,@MarahIchsan Pasangan Ideal Presiden &amp; Wakil Presiden 2024 - 2029,2023-04-27 16:52:23,Twitter,Positive,@DonBrand0n (Ã°ÂŸÂ‡ÂºÃ°ÂŸÂ‡Â¦ NKRI Ã°ÂŸÂ‡Â·Ã°ÂŸÂ‡Âº),14,0,0
14955,rt,"RT @LigaPeradaban: Punya Peluang Besar Jadi Cawapres, GMPI Nilai Gus Yaqut Wakili Generasi Muda",2023-04-27 16:52:19,Twitter,Positive,@RRJreeng (Riri JreeengÃ°ÂŸÂŽÂ¸),1691,2,0
14956,reply,"""Jadi tak mengherankan kalau Prabowo selalu menegaskan dirinya capres. Bahwa Gerindra itu adalah partai yang saat ini sedang kuat, yang meminta dirinya untuk maju di 2024,"" jelas Adi.",2023-04-27 16:52:17,Twitter,Positive,@gadotaja (hanyamanusia),99,0,0
14957,reply,"Direktur eksekutif Parameter Politik Indonesia (PPI) itu menilai, isu terkait Prabowo cocok disandingkan dengan Ganjar sebagai cawapres justru men-downgrade posisi Prabowo. ",2023-04-27 16:52:15,Twitter,Positive,@gadotaja (hanyamanusia),99,0,0
14958,mention,Pak Olly Dondokambey mendukung penuh pak Ganjar maju di Pilpres mendatang... ,2023-04-27 16:52:14,Twitter,Positive,@larasatin547 (Nadia Larasati),1,0,0
14959,rt,"RT @txtdarinonktpYK: Ndang ditutup lur, wis cedak pilpres soale. Terakhir ono wong mlebu saluran air malah dadi presiden elek-elekan.",2023-04-27 16:52:12,Twitter,Positive,@CELTlC_FC (AFC AJAX),17,545,0
14960,rt,RT @Ann_Gwynetha: KSP @Dr_Moeldoko sangat di gadang2 sebagai pasangan Ganjar Pranowo di pilpres 2024. Karena ,2023-04-27 16:52:11,Twitter,Positive,@vini_vidi_veci (trust me),3293,3,0
14961,mention,Percayakah anda bahwa KPU dan Bawaslu akan bekerja secara profesional dan berintegritas dlm penyelenggaraan pemilu 2024 dan pengawasannya?,2023-04-27 16:52:10,Twitter,Positive,@Subur0204 (Subur),14305,2258,0
14962,rt,"RT @ajengcute16__: Sayangkan Sekjen PBNU Dukung Erick Thohir Cawapres, Tokoh NU: Ketum PBNU Bilang Jangan Bawa NU Berpolitik Praktis ",2023-04-27 16:52:09,Twitter,Positive,@kokok_i (KIP Ã°ÂŸÂÂªÃ°ÂŸÂÂªÃ°ÂŸÂÂª),80,7,0
14963,rt,"RT @richardodhstio: PPP Usung Ganjar Capres, GMPI Usul Gus Yaqut Jadi Cawapres . Padahal yang namanya Gus Yaqut gak pernah tuh main TTI agaÃ¢Â€Â¦",2023-04-27 16:52:09,Twitter,Positive,@RRJreeng (Riri JreeengÃ°ÂŸÂŽÂ¸),1691,12,0
14964,rt,RT @berli_flo: Pak jenderal @Dr_Moeldoko berpeluang besar mendampingi ndoro Ganjar di Pilpres 2024.,2023-04-27 16:52:07,Twitter,Positive,@vini_vidi_veci (trust me),3293,2,0
14965,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:52:06,Twitter,Positive,@OneDepok (Pak erte 011),35,1517,0
14966,reply,"""Saya pesankan kalau Beliau mau terus ikut dalam pemilu ini, apalagi saya dengar juga sudah mencalonkan jadi presiden,"" kata Try dalam keterangan pers Partai Gerindra yang diterima Kompas, Selasa (25/4/2023).",2023-04-27 16:52:06,Twitter,Positive,@JuliusWijarnako (JuliusWijarnako),71,0,0
14967,reply,"JAKARTA, KOMPAS. com - Menteri Pertahanan Prabowo Subianto mendapatkan pesan khusus dari Wakil Presiden ke-6 RI, Try Sutrisno terkait keinginannya maju menjadi calon presiden (capres) 2024.",2023-04-27 16:52:05,Twitter,Positive,@JuliusWijarnako (JuliusWijarnako),71,0,0
14968,reply,@Heraloebss Ga mungkin terjadi.. Yg begini jd bahan ketawaan tukang parkir di Batu Tulis.. ,2023-04-27 16:52:04,Twitter,Positive,@Kudatroya14 (Kudatroya),15,0,0
14969,mention,"Kunjungi Try Sutrisno, Prabowo Subianto Diberi Pesan soal Keinginannya Jadi Capres",2023-04-27 16:52:04,Twitter,Positive,@JuliusWijarnako (JuliusWijarnako),71,0,0
14970,rt,RT @ch_chotimah2: Terbongkar...,2023-04-27 16:52:03,Twitter,Positive,@gevarielzevania (Gevarielzevania),32,38,0
14971,rt,RT @shae_ll: KSP Moeldoko digadang-gadang sebagai sosok yang cocok untuk menjadi pendamping Ganjar Pranowo pada Pilpres 2024 mendatang.,2023-04-27 16:52:03,Twitter,Positive,@vini_vidi_veci (trust me),3293,2,0
14972,reply,"Ã¢Â€ÂœPrabowo adalah capres Gerindra yang kita tetapkan melalui rapat pimpinan nasional. Menyebutkan bahwa calon presiden hanya tunggal, satu nama, namanya Prabowo Subianto,Ã¢Â€Â tegas Muzani.",2023-04-27 16:52:03,Twitter,Positive,@mingskyyy_ (NotHuman),90,0,0
14973,reply,PDIP diketahui sudah mengusung Ganjar Pranowo sebagai capres.,2023-04-27 16:52:02,Twitter,Neutral,@mingskyyy_ (NotHuman),90,0,0
14974,mention,Pengamat sebut idealnya cawapres ditentukan sendiri oleh capresnya. https://t.co/vD9ZhtL0zy,2023-04-27 16:52:01,Twitter,Positive,@republikaonline (Republika.co.id),1981890,0,0
14975,rt,"RT @FahmiAgustian: Nasibe bangsamu lurrr.... Pilpres masih tahun depan, Presiden dan Menterinya udah mulai kasak-kusuk agar berkuasa lagi.Ã¢Â€Â¦",2023-04-27 16:52:01,Twitter,Positive,@DeniIkhwan4 (Deni Ikhwan),1410,364,0
14976,reply,Dia menegaskan Prabowo diusung sebagai Capres setelah ditetapkan melalui rapimnas Gerindra.,2023-04-27 16:52:01,Twitter,Neutral,@mingskyyy_ (NotHuman),90,0,0
14977,rt,RT @IPOLEKSOSBUDMIL: Selamat @ganjarpranowo ,2023-04-27 16:52:01,Twitter,Positive,@SVTTWINNER (Ã¢Â›Â… Ã°Â–Â§Â· | free tag | bigwin depan mataÃ°ÂŸÂ˜ÂŽ),253,59,0
14978,reply,"Isu menyandingkan Menteri Pertahanan itu dengan Ganjar Pranowo sebagai cawapres mulai mencuat setelah Ketua Umum PDIP Megawati Soekarnoputri melakukan pengumuman di Batu Tulis, Bogor. ",2023-04-27 16:52:00,Twitter,Positive,@gadotaja (hanyamanusia),99,0,0
14979,reply,"Sebelumnya, Sekjen Gerindra, Ahmad Muzani menegaskan, bahwa Gerindra tetap mengusung Ketua Umum Prabowo Subianto, sebagai calon presiden (Capres) dalam Pilpres 2024.",2023-04-27 16:52:00,Twitter,Positive,@mingskyyy_ (NotHuman),90,0,0
14980,rt,"RT @geloraco: Jokowi Bakal Undang Ketum Parpol Bahas Ganjar Capres, Said Didu: Ini Demokrasi Apa?",2023-04-27 16:51:00,Twitter,Positive,@KAMEK_AWET (KOPI_KAMEK),37,56,0
14981,rt,RT @Dandhy_Laksono: Pemilu Indonesia mirip arisan.,2023-04-27 16:51:00,Twitter,Positive,@hermanto__ (Hermans),50,318,0
14982,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:57,Twitter,Positive,@danilubis31 (dani),271,1511,0
14983,rt,RT @tawajkt: Arogansi Capres PDIP. Narasi bhs jawa ada yg bs translate ga? Awakku ora ngerti.,2023-04-27 16:50:55,Twitter,Positive,@kopipahit2023 (kopi hitam),6,3,0
14984,reply,"@jokowi sbg presiden, netral lah pak dlm pilpres 2024. gk usah dukung capres tertentu.biar santun &amp; beretika. Ã°ÂŸÂ˜Âƒ",2023-04-27 16:50:54,Twitter,Positive,@pangsiong85 (sandi),35,0,0
14985,mention,"Sepertinya Pilpres 2024 Duet PDIP.,,Ganjar Gibran.....",2023-04-27 16:50:51,Twitter,Positive,@WahyuMind (Wahyu Master Mind),51,0,0
14986,rt,RT @asumsico: Joe Biden mengumumkan bahwa ia akan kembali maju dalam pemilihan presiden Amerika Serikat. https://t.co/CgQRWXrFSR,2023-04-27 16:50:51,Twitter,Positive,@tbiramadhan (Iman Ramadhan),227,7,0
14987,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:50,Twitter,Positive,@RyanHidayat29 (Ryan Hidayat),8,1510,0
14988,reply,"@keuangannews_id portal ngawur ngaco ngibul bin fakir literasi Ã°ÂŸÂ¤Â£, ",2023-04-27 16:50:44,Twitter,Positive,@AriArini7 (Ari Arini),7,0,0
14989,rt,RT @Muslim_AntiPKI9: LAWAN RINGAN Bagi ANIES @aniesbaswedan DI PILPRES 2024:,2023-04-27 16:50:42,Twitter,Neutral,@AyankLukman (maju tak gentar pembela yang benar),353,209,0
14990,rt,"RT @NephiLaxmus: Pendaku demokrasi pun malu2 mengikuti: mulai dari upaya tunda pemilu berdalih big data, kasak kusuk mau nambah periode samÃ¢Â€Â¦",2023-04-27 16:50:38,Twitter,Positive,@roeljogja79 (Jangkrik Bos..!!),190,7,0
14991,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:38,Twitter,Positive,@hendyhukage7 (hendy),104,1509,0
14992,rt,"RT @RagilSemar: Nasehat KH. Hasan Abdullah Sahal (Pimp. Pondok Pesantren Gontor), ketika ditanya, bgm seharusnya sikap kita pd pemilu 2024Ã¢Â€Â¦",2023-04-27 16:50:36,Twitter,Positive,@gundalaRI (Panembahan Ing alogo),432,160,0
14993,rt,RT @republikaonline: Ketua KPU membantah adanya hoaks yang berisi hasil Pemilu 2024 sudah ada. https://t.co/xuLvxyqQdo,2023-04-27 16:50:35,Twitter,Neutral,@licikperjuangan (Wong Licik),277,14,0
14994,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:33,Twitter,Positive,@Mubakir_Lutfi (kolaborasi),4176,1509,0
14995,rt,RT @IPOLEKSOSBUDMIL: Selamat @ganjarpranowo ,2023-04-27 16:50:28,Twitter,Positive,@keyanapark (luckiest_reigo),72,57,0
14996,reply,@jokowi sekalian lapor endorses Cawapres...,2023-04-27 16:50:25,Twitter,Neutral,@ganafmargi (capitalis),1262,0,0
14997,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:25,Twitter,Positive,@DonBono11 (Don_Bono),0,1507,0
14998,rt,"RT @txtdarinonktpYK: Ndang ditutup lur, wis cedak pilpres soale. Terakhir ono wong mlebu saluran air malah dadi presiden elek-elekan.",2023-04-27 16:50:23,Twitter,Positive,@VV0RST (Ã›ÂŸ),219,543,0
14999,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:19,Twitter,Positive,@LaluWink3 (Lalu Wink),7,1506,0
15000,rt,RT @HelmiFelis_: Anies Baswedan Capres Rakyat,2023-04-27 16:50:18,Twitter,Neutral,@Ghadin_Pghabu (E.K. Rusmunzi),1307,182,0
15001,mention,Olly Dondokambey aja dukung Ganjar pranowo untuk menjadi capres 2024 pasti bisa nih,2023-04-27 16:50:18,Twitter,Positive,@ErlanggaAhmad3 (Erlangga Ahmad),30,0,0
15002,reply,@ch_chotimah2 GANJAR DI DEPAN DI BELAKANG PUAN KLO MEGA MENCAPRES KAN PUAN TDK ADA PRESTASI DAN REKAM JEJAK MAKA YG DI CAPRES KAN PETUGAS PARTAI ATAU BONEKA GANJAR MAKA YG BERTUGAS PARTAI GANJAR,2023-04-27 16:50:17,Twitter,Positive,@BuzerMelawan (Chusnul Ã°ÂŸÂ’Âž chotimah),154,0,0
15003,rt,"RT @OposisiCerdas: Jokowi Bakal Undang Ketum Parpol Bahas Ganjar Capres, Said Didu: Ini Demokrasi Apa? https://t.co/kcShnXrMuo",2023-04-27 16:50:13,Twitter,Positive,@aliflapasere (NEW MOBOKRASI),459,13,0
15004,reply,"@jansen_jsp @alzaaja @jokowi @prabowo Begitu juga kami para telah Anies bang, tetap solid dan terus menyosialisasikan Anies Baswedan Bacapres untuk Pilpres di 2024 nanti..",2023-04-27 16:50:10,Twitter,Positive,@ardi_riau5 (PUTRA MELAYU),657,0,0
15005,mention,"PDIP Terus Godok Cawapres Ganjar, Nama Sandiaga Uno dan Erick Thohir Masuk https://t.co/Zr01xMVNg2",2023-04-27 16:50:09,Twitter,Positive,@Beritasatu (BeritaSatu),1046803,0,0
15006,reply,Prabowo pun menerima pinangan Gerindra tersebut dan terus maju untuk berkontestasi di Pilpres 2024.,2023-04-27 16:50:09,Twitter,Positive,@maineescario19 (sharmaineescario),44,0,0
15007,reply,"Jadi perlu kesinambungan,"" jelas Wiranto. Sebagai informasi, Prabowo sudah dideklarasikan sebagai capres 2024 oleh Partai Gerindra.",2023-04-27 16:50:08,Twitter,Positive,@maineescario19 (sharmaineescario),44,0,0
15008,rt,RT @tawajkt: Arogansi Capres PDIP. Narasi bhs jawa ada yg bs translate ga? Awakku ora ngerti.,2023-04-27 16:50:07,Twitter,Positive,@RizalKomet14 (Rizal Mansyuri),480,2,0
15009,rt,RT @idtodayco: Polling Yuk! Biar tidak ada rekayasa di antara kita (Rakyat Indonesia).,2023-04-27 16:50:04,Twitter,Positive,@mazwnd (mazwnd),0,1505,0
15010,rt,RT @Restty_cayah: Saran nih buat bajer2 capres . Klu mau serang pihak lain sah2 saja tp usahan jgn nampol muka junjungan kalian .,2023-04-27 16:50:04,Twitter,Positive,@umay_patria (InayÃ¢Â–Âº),1671,23,0
15011,reply,"Di sisi lain, seorang capres juga harus mau dan mampu untuk melaksanakan tantangan bangsa dan negara ke depan.",2023-04-27 16:50:03,Twitter,Positive,@maineescario19 (sharmaineescario),44,0,0
15012,reply,"Selain itu, sosok capres juga harus memahami betul dunia domestik dan internasional.",2023-04-27 16:50:02,Twitter,Positive,@maineescario19 (sharmaineescario),44,0,0
15013,reply,"@Iwaet_89 @hc_poirot Masyarakat Madani sdh Cerdas..., teruusss... Mengawal Persiapan PEMILU 2024... Viralkan teruuuss, ke Bobrokan REZIM.., Kita dukung Petubahan Reazim dari Zhulumat ilaa Nuur... Barokalloh Bung Anies as President 2024....",2023-04-27 16:50:00,Twitter,Positive,@Fauzi56100765 (Fauzi),217,0,0
